timestamp_us,cache_key,object_size_bytes,session_id,agent_type
1775443376969838,https://eur-lex.europa.eu/,5363,fact-checking-1_scraping_0,crawler
1775443377263032,https://eur-lex.europa.eu/revamp/components/vendor/bootstrap/dist/css/bootstrap.css,28994,fact-checking-1_scraping_0,crawler
1775443377262771,https://eur-lex.europa.eu/eurlex-frontoffice/ruxitagentjs_ICANVfgqrux_10327251022105625.js,82196,fact-checking-1_scraping_0,crawler
1775443377263369,https://eur-lex.europa.eu/css/eurlex-xml-editorial-content.css,14076,fact-checking-1_scraping_0,crawler
1775443377263150,https://eur-lex.europa.eu/revamp/css/eurlex.css,29844,fact-checking-1_scraping_0,crawler
1775443377263423,https://eur-lex.europa.eu/js/jquery.js,37176,fact-checking-1_scraping_0,crawler
1775443377263502,https://eur-lex.europa.eu/dynamic-js/config.js,1450,fact-checking-1_scraping_0,crawler
1775443377263556,https://eur-lex.europa.eu/dynamic-js/const.js,1292,fact-checking-1_scraping_0,crawler
1775443377263216,https://eur-lex.europa.eu/revamp/css/eurlex-dev.css,38117,fact-checking-1_scraping_0,crawler
1775443377263784,https://eur-lex.europa.eu/revamp/components/vendor/bootstrap/dist/js/bootstrap.min.js,14328,fact-checking-1_scraping_0,crawler
1775443377263731,https://eur-lex.europa.eu/images/logoflagLaw.gif,2888,fact-checking-1_scraping_0,crawler
1775443377264118,https://eur-lex.europa.eu/js/cookieConsentKitUtils.js,2790,fact-checking-1_scraping_0,crawler
1775443377264227,https://eur-lex.europa.eu/js/eur-lex-sanitizer.js,1243,fact-checking-1_scraping_0,crawler
1775443377263949,https://eur-lex.europa.eu/revamp/js/metisMenu.min.js,3199,fact-checking-1_scraping_0,crawler
1775443377264040,https://eur-lex.europa.eu/revamp/js/eurlex.js,12905,fact-checking-1_scraping_0,crawler
1775443377410170,https://eur-lex.europa.eu/images/SplashLaw.gif,8258,fact-checking-1_scraping_0,crawler
1775443377353904,https://eur-lex.europa.eu/css/eurlex-print.css,15533,fact-checking-1_scraping_0,crawler
1775443377264272,https://eur-lex.europa.eu/js/eur-lex.js,44048,fact-checking-1_scraping_0,crawler
1775443377263897,https://webtools.europa.eu/load.js,52855,fact-checking-1_scraping_0,crawler
1775443377583506,https://eur-lex.europa.eu/images/SplashLaw.gif,8258,fact-checking-1_scraping_0,crawler
1775443377594257,https://webtools.europa.eu/css/webtools.theme-eu.css,370192,fact-checking-1_scraping_0,crawler
1775443377667035,https://webtools.europa.eu/js/webtools.cck.js,19278,fact-checking-1_scraping_0,crawler
1775443377729326,https://webtools.europa.eu/css/webtools.icons.flags.css,1685,fact-checking-1_scraping_0,crawler
1775443377757947,https://webtools.europa.eu/images/flags/eu.svg,2641,fact-checking-1_scraping_0,crawler
1775443377775193,https://webtools.europa.eu/css/webtools.icons.default.css,45546,fact-checking-1_scraping_0,crawler
1775443377584642,https://analytics.webanalytics.op.europa.eu/containers/0b5594a8-b9c8-4cd6-aa25-5c578dcf91df.js,91226,fact-checking-1_scraping_0,crawler
1775443377897924,https://eur-lex.europa.eu/images/eurlex.ico,2473,fact-checking-1_scraping_0,crawler
1775443377883985,https://analytics.webanalytics.op.europa.eu/containers/0b5594a8-b9c8-4cd6-aa25-5c578dcf91df/privacy-widgets.json,7822,fact-checking-1_scraping_0,crawler
1775443378398080,https://analytics.webanalytics.op.europa.eu/ppms.js,26504,fact-checking-1_scraping_0,crawler
1775443378475519,https://analytics.webanalytics.op.europa.eu/ppms.php,0,fact-checking-1_scraping_0,crawler
1775443386307090,https://digital-strategy.ec.europa.eu/en/policies/regulatory-framework-ai,18029,fact-checking-1_scraping_0,crawler
1775443386411461,https://webtools.europa.eu/load.js,42519,fact-checking-1_scraping_0,crawler
1775443386411043,https://digital-strategy.ec.europa.eu/themes/contrib/oe_theme/dist/ec/images/logo/positive/logo-ec--en.svg,8321,fact-checking-1_scraping_0,crawler
1775443386411371,https://digital-strategy.ec.europa.eu/themes/contrib/oe_theme/dist/ec/images/logo/negative/logo-ec--en.svg,8345,fact-checking-1_scraping_0,crawler
1775443386410991,https://digital-strategy.ec.europa.eu/sites/default/files/css/css_YRUNEEm8woATQ60ZStGfulVzf3nIFSAGejmkmDKDa5c.css,5397,fact-checking-1_scraping_0,crawler
1775443386413635,https://digital-strategy.ec.europa.eu/sites/default/files/css/css_30iz061VHIPr2uAe3fYKc7UNgDJwDbOjlo5QY90SX6k.css,6036,fact-checking-1_scraping_0,crawler
1775443386410876,https://digital-strategy.ec.europa.eu/sites/default/files/css/css_DUUqKdZJPA-tnntCjwF2_ng-Sz-kAiWqF2s7h92w6do.css,15240,fact-checking-1_scraping_0,crawler
1775443386410936,https://digital-strategy.ec.europa.eu/sites/default/files/css/css_2hGt6mZonnKLesD3g-cL1TX8A8lAj4Q4idQHbN-Oji8.css,55246,fact-checking-1_scraping_0,crawler
1775443386411247,https://digital-strategy.ec.europa.eu/sites/default/files/styles/newsroom_thumbnail/public/2025-05/iStock_GettyImages_1352825028__gorodenkoff_QzCOC7dbQkJTVlL8Hz4wpgWkA6I_189049%5B1%5D.jpg,12002,fact-checking-1_scraping_0,crawler
1775443386411290,https://digital-strategy.ec.europa.eu/sites/default/files/styles/newsroom_thumbnail/public/2025-12/ApplyAI_3Annex2.jpg,6977,fact-checking-1_scraping_0,crawler
1775443386411207,https://digital-strategy.ec.europa.eu/sites/default/files/styles/newsroom_thumbnail/public/2025-02/AI_card_1main%20proposal.jpg,7811,fact-checking-1_scraping_0,crawler
1775443386410807,https://digital-strategy.ec.europa.eu/sites/default/files/css/css_t6o6YwhOnRZfTGcpdnqEMHC_dUemXjBmYO2EVZIAe_I.css,1912,fact-checking-1_scraping_0,crawler
