timestamp_us,cache_key,object_size_bytes,session_id,agent_type
1775654178662838,https://www.indeed.com/jobs,23823,job-market-1_scraping_0,crawler
1775654178700772,https://www.indeed.com/cdn-cgi/challenge-platform/h/b/orchestrate/chl_page/v1,71888,job-market-1_scraping_0,crawler
1775654178705633,https://t.indeed.com/signals/v1/log,0,job-market-1_scraping_0,crawler
1775654178861342,https://challenges.cloudflare.com/turnstile/v0/b/625261456364/api.js,17805,job-market-1_scraping_0,crawler
1775654178990558,https://www.indeed.com/cdn-cgi/challenge-platform/h/b/flow/ov1/299336575:1775653738:fR2039DO96dF3a2vDP6NRBuxFOoSakd_1n2rx8gFRqU/9e918bb8d950ed1a/JHclwZzCmjKMe4bfY2QFT58pfyJ4b_MLiNhPu_BTlVg-1775654178-1.2.1.1-yNYDXwqR9NxVR6uIIjukOEUtVWXr9ePOOo4G77M1Bk3DNft1fG3wJ4GJ1fzQMI9Q,13170,job-market-1_scraping_0,crawler
1775654178962554,https://cloudflareinsights.com/cdn-cgi/rum,0,job-market-1_scraping_0,crawler
1775654178962081,https://cloudflareinsights.com/cdn-cgi/rum,0,job-market-1_scraping_0,crawler
1775654178962519,https://www.indeed.com/favicon.ico,824,job-market-1_scraping_0,crawler
1775654181271456,https://www.glassdoor.it/job-search-next/assets/_next/static/css/4200e98e7cb78282.css,13061,job-market-1_scraping_0,crawler
1775654181271768,https://www.glassdoor.it/job-search-next/assets/_next/static/css/70a57c20987e19aa.css,1467,job-market-1_scraping_0,crawler
1775654181271854,https://www.glassdoor.it/job-search-next/assets/_next/static/css/3356420ff51c2f25.css,10132,job-market-1_scraping_0,crawler
1775654181271915,https://www.glassdoor.it/job-search-next/assets/_next/static/css/70c7e44941465990.css,692,job-market-1_scraping_0,crawler
1775654181273285,https://www.glassdoor.it/job-search-next/assets/_next/static/css/e6f4bf28ead610eb.css,1096,job-market-1_scraping_0,crawler
1775654181275569,https://www.glassdoor.it/app-install-sam-server/static/marketingBanner-636da0fc1a994f8b.min.css,1501,job-market-1_scraping_0,crawler
1775654181273354,https://www.glassdoor.it/job-search-next/assets/_next/static/css/c3bcc21c49c0aef7.css,1635,job-market-1_scraping_0,crawler
1775654181273401,https://www.glassdoor.it/job-search-next/assets/_next/static/css/f6d049f6ac0c4629.css,866,job-market-1_scraping_0,crawler
1775654181273490,https://www.glassdoor.it/job-search-next/assets/_next/static/css/6ae6204f93960568.css,7243,job-market-1_scraping_0,crawler
1775654181273536,https://www.glassdoor.it/job-search-next/assets/_next/static/css/7b24c0f8e1b8af7a.css,10252,job-market-1_scraping_0,crawler
1775654181273694,https://www.glassdoor.it/job-search-next/assets/_next/static/css/27570525685398e5.css,8476,job-market-1_scraping_0,crawler
1775654181273769,https://www.glassdoor.it/job-search-next/assets/_next/static/css/7c71d38059d26cd5.css,1101,job-market-1_scraping_0,crawler
1775654181273844,https://www.glassdoor.it/job-search-next/assets/_next/static/css/f2ea2681f6c7920f.css,983,job-market-1_scraping_0,crawler
1775654181273919,https://www.glassdoor.it/job-search-next/assets/_next/static/css/5d4d2f340ce0db20.css,1774,job-market-1_scraping_0,crawler
1775654181273975,https://www.glassdoor.it/job-search-next/assets/_next/static/css/c568acdb0d221f9d.css,1239,job-market-1_scraping_0,crawler
1775654181274023,https://www.glassdoor.it/job-search-next/assets/_next/static/css/41ea17d7728d89ab.css,401,job-market-1_scraping_0,crawler
1775654181274091,https://www.glassdoor.it/job-search-next/assets/_next/static/css/73d501b52403c513.css,1060,job-market-1_scraping_0,crawler
1775654181274137,https://www.glassdoor.it/job-search-next/assets/_next/static/css/4f244c0fc914b0fb.css,2699,job-market-1_scraping_0,crawler
1775654181274205,https://www.glassdoor.it/job-search-next/assets/_next/static/css/a26667211f4f503c.css,3315,job-market-1_scraping_0,crawler
1775654181274253,https://www.glassdoor.it/job-search-next/assets/_next/static/css/0244198cd75b4cea.css,579,job-market-1_scraping_0,crawler
1775654181274304,https://www.glassdoor.it/job-search-next/assets/_next/static/css/9d5db8490c319be3.css,2592,job-market-1_scraping_0,crawler
1775654181274349,https://www.glassdoor.it/job-search-next/assets/_next/static/css/e4ab7de2cb791ce7.css,1456,job-market-1_scraping_0,crawler
1775654181274397,https://www.glassdoor.it/job-search-next/assets/_next/static/css/52ce0ed7bcd33214.css,1177,job-market-1_scraping_0,crawler
1775654181275628,https://www.glassdoor.it/web-core-sam/static/core-25e6820d85a645be.min.css,11467,job-market-1_scraping_0,crawler
1775654181275679,https://www.glassdoor.it/job-search-next/assets/_next/static/css/cb8cb21b78446e88.css,640,job-market-1_scraping_0,crawler
1775654181275822,https://www.glassdoor.it/sam-global-nav/static/lib-413ab9559874da0f.min.css,50355,job-market-1_scraping_0,crawler
1775654181275869,https://www.glassdoor.it/sam-global-nav/static/globalNav-87ab18ef49f7b648.min.css,10334,job-market-1_scraping_0,crawler
1775654181275523,https://www.glassdoor.it/assets/bundles/brand-views/gd-brand-views.bundle.js,2602,job-market-1_scraping_0,crawler
1775654181275725,https://www.glassdoor.it/web-core-sam/static/sw-register-798e02d10b3e873d.min.js,697,job-market-1_scraping_0,crawler
1775654181273169,https://media.glassdoor.com/sql/1114630/fortnox-squarelogo-1450352526487.png,1935,job-market-1_scraping_0,crawler
1775654181284426,https://www.glassdoor.it/user-login-sam-server/static/unifiedUserAuth-750153099527e7bb.min.css,15266,job-market-1_scraping_0,crawler
1775654181272780,https://www.glassdoor.com/assets/fonts/GlassdoorSans-Regular.woff2,45705,job-market-1_scraping_0,crawler
1775654181275476,https://unpkg.com/@dotlottie/player-component@2.7.12/dist/dotlottie-player.mjs,8147,job-market-1_scraping_0,crawler
1775654181275302,https://cdnjs.cloudflare.com/ajax/libs/react/18.3.1/umd/react.production.min.js,4422,job-market-1_scraping_0,crawler
1775654181275774,https://www.glassdoor.it/web-core-sam/static/core-230d54c5e40c76b7.min.js,43764,job-market-1_scraping_0,crawler
1775654181274634,https://www.glassdoor.it/job-search-next/assets/_next/static/chunks/main-app-288fed090ea167ab.js,579,job-market-1_scraping_0,crawler
1775654181274497,https://www.glassdoor.it/job-search-next/assets/_next/static/chunks/webpack-6a7a9186421d296e.js,4479,job-market-1_scraping_0,crawler
1775654181274677,https://www.glassdoor.it/job-search-next/assets/_next/static/chunks/2586-9ed98e036e5622cd.js,20916,job-market-1_scraping_0,crawler
