timestamp_us,cache_key,object_size_bytes,session_id,agent_type
1775653485619171,https://aws.amazon.com/ec2/instance-types/,42837,product-comparison-1_scraping_0,crawler
1775653485909447,https://a0.awsstatic.com/awsm-core/0.1.7/bundle/head.css,1629,product-comparison-1_scraping_0,crawler
1775653485909289,https://a0.awsstatic.com/libra-css/css/1.0.509/style-awsm-base.css,11694,product-comparison-1_scraping_0,crawler
1775653485909755,https://a0.awsstatic.com/awsm-core/0.1.7/bundle/gdeps.js,32509,product-comparison-1_scraping_0,crawler
1775653485909545,https://a0.awsstatic.com/eb-csr/2.0.16/polyfills/es-module-shims/es-module-shims.js,17663,product-comparison-1_scraping_0,crawler
1775653486010030,https://a0.awsstatic.com/eb-csr/2.0.16/orchestrate.css,432,product-comparison-1_scraping_0,crawler
1775653486010190,https://a0.awsstatic.com/s_code/js/3.0/awshome_s_code.js,108336,product-comparison-1_scraping_0,crawler
1775653486009966,https://a0.awsstatic.com/awsm-core/0.1.7/bundle/munchkin.min.js,5092,product-comparison-1_scraping_0,crawler
1775653486009893,https://a0.awsstatic.com/awsm-core/0.1.7/bundle/head.js,22203,product-comparison-1_scraping_0,crawler
1775653486010079,https://a0.awsstatic.com/eb-csr/2.0.16/orchestrate.js,62715,product-comparison-1_scraping_0,crawler
1775653486064529,https://a0.awsstatic.com/eb-csr/2.0.16/react/react.js,971,product-comparison-1_scraping_0,crawler
1775653486064557,https://a0.awsstatic.com/eb-csr/2.0.16/react/react-dom.js,1155,product-comparison-1_scraping_0,crawler
1775653486061647,https://a0.awsstatic.com/target/1.0.127/aws-target-mediator.js,102027,product-comparison-1_scraping_0,crawler
1775653486064484,https://a0.awsstatic.com/awsmcc/1.0.1/bundle/index.js,84136,product-comparison-1_scraping_0,crawler
1775653486082990,https://a0.awsstatic.com/eb-csr/2.0.16/react/_commonjsHelpers.js,604,product-comparison-1_scraping_0,crawler
1775653486083037,https://a0.awsstatic.com/eb-csr/2.0.16/react/react.production.min.js,2967,product-comparison-1_scraping_0,crawler
1775653486083114,https://a0.awsstatic.com/eb-csr/2.0.16/react/index2.js,616,product-comparison-1_scraping_0,crawler
1775653486083091,https://a0.awsstatic.com/eb-csr/2.0.16/react/react-dom.production.min.js,38466,product-comparison-1_scraping_0,crawler
1775653486010137,https://d0.m.awsstatic.com/awsm-acslibs/1.0/bundle/index.js,88707,product-comparison-1_scraping_0,crawler
1775653486132955,https://a0.awsstatic.com/eb-csr/2.0.16/sanitize-html/index.js,60956,product-comparison-1_scraping_0,crawler
1775653486062094,https://prod.pa.cdn.uis.awsstatic.com/panorama-nav-init.js,6532,product-comparison-1_scraping_0,crawler
1775653486061689,https://cx0.m.awsstatic.com/assets/clam/2.1.1/index.js,25506,product-comparison-1_scraping_0,crawler
1775653486061811,https://t0.m.awsstatic.com/tmpl/awsm-rt/esm/templates/rt-live-hero/2.0.0/rt-live-hero.571747276c.css,37182,product-comparison-1_scraping_0,crawler
1775653486064201,https://loader.us-east-1.prod.mrc-sunrise.marketing.aws.dev/loader.js,3573,product-comparison-1_scraping_0,crawler
1775653486061729,https://cx0.m.awsstatic.com/assets/cwr/1.0.11/index.js,48443,product-comparison-1_scraping_0,crawler
1775653486061841,https://t0.m.awsstatic.com/tmpl/awsm-rt/esm/templates/rt-text-media-collection/1.2.0/rt-text-media-collection.2f68c0f5b4.css,32040,product-comparison-1_scraping_0,crawler
1775653486061910,https://t0.m.awsstatic.com/tmpl/awsm-rt/esm/templates/rt-da-classic-card-collection/1.0.0/rt-da-classic-card-collection.1d7a15dd05.css,15464,product-comparison-1_scraping_0,crawler
1775653486130828,https://t0.m.awsstatic.com/tmpl/awsm-rt/esm/templates/rt-global-nav/1.0.0/manifest.00121e6291.js,1218,product-comparison-1_scraping_0,crawler
1775653486061936,https://t0.m.awsstatic.com/tmpl/awsm-rt/esm/templates/rt-da-deluxe-card-collection/1.0.0/rt-da-deluxe-card-collection.6582c9dd37.css,16181,product-comparison-1_scraping_0,crawler
1775653486061962,https://t0.m.awsstatic.com/tmpl/awsm-rt/esm/templates/rt-footer/1.0.0/rt-footer.f72c60574c.css,23341,product-comparison-1_scraping_0,crawler
1775653486062029,https://t0.m.awsstatic.com/tmpl/awsm-rt/esm/templates/rt-interactive-card-collection/2.0.0/rt-interactive-card-collection.89647464a3.css,44447,product-comparison-1_scraping_0,crawler
1775653486061871,https://t0.m.awsstatic.com/tmpl/awsm-rt/esm/templates/rt-global-nav/1.0.0/rt-global-nav.7d2077f2d6.css,43935,product-comparison-1_scraping_0,crawler
1775653486062001,https://t0.m.awsstatic.com/tmpl/awsm-rt/esm/templates/rt-subnav/1.0.0/rt-subnav.4d41291c70.css,15717,product-comparison-1_scraping_0,crawler
1775653486131131,https://t0.m.awsstatic.com/tmpl/awsm-rt/esm/templates/rt-subnav/1.0.0/manifest.f8c34ba57d.js,1444,product-comparison-1_scraping_0,crawler
1775653486131312,https://t0.m.awsstatic.com/tmpl/awsm-rt/esm/templates/rt-live-hero/2.0.0/manifest.6439b0d9d0.js,1227,product-comparison-1_scraping_0,crawler
1775653486060402,"https://amazonwebservices.d2.sc.omtrdc.net/b/ss/awsamazonallprod1,awsamazonallprodcopy1,awsamazonallprodcopy2/1/JS-2.22.0/s28785601930063",342,product-comparison-1_scraping_0,crawler
1775653486130886,https://t0.m.awsstatic.com/tmpl/awsm-rt/esm/templates/rt-global-nav/1.0.0/rt-global-nav.419c07c516.js,462056,product-comparison-1_scraping_0,crawler
1775653486131183,https://t0.m.awsstatic.com/tmpl/awsm-rt/esm/templates/rt-subnav/1.0.0/rt-subnav.d2a44a02e6.js,176479,product-comparison-1_scraping_0,crawler
1775653486306778,https://a0.awsstatic.com/libra-css/fonts/amazon-ember-display/AmazonEmberDisplay_Rg.woff2,45299,product-comparison-1_scraping_0,crawler
1775653486306724,https://a0.awsstatic.com/libra-css/fonts/amazon-ember-display/AmazonEmberDisplay_Md.woff2,45730,product-comparison-1_scraping_0,crawler
1775653486251112,https://8810.clrt.ai/6a95a73bd7ec94e43bc3088ab33f2178,0,product-comparison-1_scraping_0,crawler
1775653486131442,https://t0.m.awsstatic.com/tmpl/awsm-rt/esm/templates/rt-text-media-collection/1.2.0/manifest.84d224634a.js,1077,product-comparison-1_scraping_0,crawler
1775653486131578,https://t0.m.awsstatic.com/tmpl/awsm-rt/esm/templates/rt-da-classic-card-collection/1.0.0/manifest.46cfe41754.js,975,product-comparison-1_scraping_0,crawler
1775653486131721,https://t0.m.awsstatic.com/tmpl/awsm-rt/esm/templates/rt-interactive-card-collection/2.0.0/manifest.a417c8ff0b.js,1398,product-comparison-1_scraping_0,crawler
1775653486131855,https://t0.m.awsstatic.com/tmpl/awsm-rt/esm/templates/rt-da-deluxe-card-collection/1.0.0/manifest.b0d4835ac1.js,1059,product-comparison-1_scraping_0,crawler
1775653486132006,https://t0.m.awsstatic.com/tmpl/awsm-rt/esm/templates/rt-footer/1.0.0/manifest.931cf3a2a5.js,1113,product-comparison-1_scraping_0,crawler
1775653486131611,https://t0.m.awsstatic.com/tmpl/awsm-rt/esm/templates/rt-da-classic-card-collection/1.0.0/rt-da-classic-card-collection.37cc16ee58.js,82367,product-comparison-1_scraping_0,crawler
1775653486131349,https://t0.m.awsstatic.com/tmpl/awsm-rt/esm/templates/rt-live-hero/2.0.0/rt-live-hero.7e02cae7eb.js,671602,product-comparison-1_scraping_0,crawler
1775653486131898,https://t0.m.awsstatic.com/tmpl/awsm-rt/esm/templates/rt-da-deluxe-card-collection/1.0.0/rt-da-deluxe-card-collection.a371fce1bd.js,89299,product-comparison-1_scraping_0,crawler
1775653486131480,https://t0.m.awsstatic.com/tmpl/awsm-rt/esm/templates/rt-text-media-collection/1.2.0/rt-text-media-collection.000aa2c13a.js,468966,product-comparison-1_scraping_0,crawler
1775653486328834,"https://amazonwebservices.d2.sc.omtrdc.net/b/ss/awsamazonallprod1,awsamazonallprodcopy1,awsamazonallprodcopy2/1/JS-2.22.0/s22157777362073",114,product-comparison-1_scraping_0,crawler
1775653486339376,https://a0.awsstatic.com/eb-csr/2.0.16/react/jsx-runtime.js,1434,product-comparison-1_scraping_0,crawler
1775653486317317,https://d1.awsstatic.com/onedam/marketing-channels/website/aws/en_US/industries/approved/images/energies-utilities/4047b991b91475424a63338a22c07097.a08beb9ae1710eb220f0d554df4f7e9eea7454fe.png,899417,product-comparison-1_scraping_0,crawler
1775653486380202,"https://amazonwebservices.d2.sc.omtrdc.net/b/ss/awsamazonallprod1,awsamazonallprodcopy1,awsamazonallprodcopy2/1/JS-2.22.0/s23973163883464",114,product-comparison-1_scraping_0,crawler
1775653486248875,https://a.b.cdn.console.awsstatic.com/a/v1/CEQ753HGI4VIEBGCDVTGJAUVQGBTUEBLQAPUZKXOPUCG73VLELWQ/4f9d21011c2f449797c97ad39e28d981db54e8abc2d447ce9b3129dbc8be99c4.js,71312,product-comparison-1_scraping_0,crawler
1775653486131762,https://t0.m.awsstatic.com/tmpl/awsm-rt/esm/templates/rt-interactive-card-collection/2.0.0/rt-interactive-card-collection.163beb75b4.js,338246,product-comparison-1_scraping_0,crawler
1775653486132058,https://t0.m.awsstatic.com/tmpl/awsm-rt/esm/templates/rt-footer/1.0.0/rt-footer.75917fe9df.js,398426,product-comparison-1_scraping_0,crawler
1775653486376070,https://a0.awsstatic.com/eb-csr/2.0.16/videojs/video.js,551,product-comparison-1_scraping_0,crawler
1775653486376186,https://a0.awsstatic.com/eb-csr/2.0.16/videojs/videojs-youtube.js,4570,product-comparison-1_scraping_0,crawler
1775653486376131,https://a0.awsstatic.com/eb-csr/2.0.16/videojs/videojs-event-tracking.js,1612,product-comparison-1_scraping_0,crawler
1775653486376152,https://a0.awsstatic.com/eb-csr/2.0.16/videojs/videojs-hotkeys.js,2246,product-comparison-1_scraping_0,crawler
1775653486250709,https://8810.clrt.ai/6a95a73bd7ec94e43bc3088ab33f2178,198,product-comparison-1_scraping_0,crawler
1775653486443408,https://a0.awsstatic.com/libra-css/fonts/fontawesome/4.7.0/fontawesome-webfont.woff,98546,product-comparison-1_scraping_0,crawler
1775653486461979,https://a0.awsstatic.com/eb-csr/2.0.16/videojs/video.es-eko2J4oB.js,557,product-comparison-1_scraping_0,crawler
1775653486461907,https://a0.awsstatic.com/eb-csr/2.0.16/videojs/video.es-qQlcKqI8.js,189497,product-comparison-1_scraping_0,crawler
1775653486121954,https://fls-na.amazon.com/1/action-impressions/1/OE/aws-mktg/action/awsm_:cookieConsent_BannerShown@v=1:u=c,76,product-comparison-1_scraping_0,crawler
1775653486107012,https://fls-na.amazon.com/1/action-impressions/1/OE/aws-mktg/action/awsm_:cookieConsent_inEU@v=1:u=c,75,product-comparison-1_scraping_0,crawler
1775653486454119,"https://amazonwebservices.d2.sc.omtrdc.net/b/ss/awsamazonallprod1,awsamazonallprodcopy1,awsamazonallprodcopy2/1/JS-2.22.0/s22891067494112",115,product-comparison-1_scraping_0,crawler
1775653486504818,https://aws.amazon.com/api/dirs/items/search,0,product-comparison-1_scraping_0,crawler
1775653486494701,https://a0.awsstatic.com/eb-csr/2.0.16/videojs/videojs-youtube-iframe-api.js,9605,product-comparison-1_scraping_0,crawler
1775653486323350,https://chatbot-api.us-east-1.prod.mrc-sunrise.marketing.aws.dev/health-check,0,product-comparison-1_scraping_0,crawler
1775653486341291,https://d2c.aws.amazon.com/csds/collector/v1/events/batch,0,product-comparison-1_scraping_0,crawler
1775653486341321,https://d2c.aws.amazon.com/csds/collector/v1/events/batch,0,product-comparison-1_scraping_0,crawler
1775653486524183,"https://amazonwebservices.d2.sc.omtrdc.net/b/ss/awsamazonallprod1,awsamazonallprodcopy1,awsamazonallprodcopy2/1/JS-2.22.0/s22749858033174",114,product-comparison-1_scraping_0,crawler
1775653486453395,https://d2c.aws.amazon.com/csds/collector/v1/events/batch,0,product-comparison-1_scraping_0,crawler
1775653486050958,https://prod.log.shortbread.aws.dev/1x1.png,552,product-comparison-1_scraping_0,crawler
1775653486537178,"https://amazonwebservices.d2.sc.omtrdc.net/b/ss/awsamazonallprod1,awsamazonallprodcopy1,awsamazonallprodcopy2/1/JS-2.22.0/s28400018668922",115,product-comparison-1_scraping_0,crawler
1775653486102007,https://prod.log.shortbread.aws.dev/1x1.png,551,product-comparison-1_scraping_0,crawler
1775653486101718,https://prod.log.shortbread.aws.dev/1x1.png,552,product-comparison-1_scraping_0,crawler
1775653486483355,https://d2c.aws.amazon.com/csds/collector/v1/events/batch,0,product-comparison-1_scraping_0,crawler
1775653486121363,https://prod.log.shortbread.aws.dev/1x1.png,552,product-comparison-1_scraping_0,crawler
1775653486569526,"https://amazonwebservices.d2.sc.omtrdc.net/b/ss/awsamazonallprod1,awsamazonallprodcopy1,awsamazonallprodcopy2/1/JS-2.22.0/s29868467546949",114,product-comparison-1_scraping_0,crawler
1775653486581038,"https://amazonwebservices.d2.sc.omtrdc.net/b/ss/awsamazonallprod1,awsamazonallprodcopy1,awsamazonallprodcopy2/1/JS-2.22.0/s25699593648374",114,product-comparison-1_scraping_0,crawler
1775653486614478,"https://amazonwebservices.d2.sc.omtrdc.net/b/ss/awsamazonallprod1,awsamazonallprodcopy1,awsamazonallprodcopy2/1/JS-2.22.0/s29180657249235",114,product-comparison-1_scraping_0,crawler
1775653486538944,https://d2c.aws.amazon.com/csds/collector/v1/events/batch,0,product-comparison-1_scraping_0,crawler
1775653486628507,"https://amazonwebservices.d2.sc.omtrdc.net/b/ss/awsamazonallprod1,awsamazonallprodcopy1,awsamazonallprodcopy2/1/JS-2.22.0/s23845893135262",115,product-comparison-1_scraping_0,crawler
1775653486661198,"https://amazonwebservices.d2.sc.omtrdc.net/b/ss/awsamazonallprod1,awsamazonallprodcopy1,awsamazonallprodcopy2/1/JS-2.22.0/s23260306656539",114,product-comparison-1_scraping_0,crawler
1775653486554684,https://eu-west-2.prod.pl.panorama.console.api.aws/panoramaroute,0,product-comparison-1_scraping_0,crawler
1775653486412799,https://d2c.aws.amazon.com/csds/collector/v1/events/batch,0,product-comparison-1_scraping_0,crawler
1775653486174181,https://prod.log.shortbread.aws.dev/1x1.png,551,product-comparison-1_scraping_0,crawler
1775653486175861,https://prod.log.shortbread.aws.dev/1x1.png,552,product-comparison-1_scraping_0,crawler
1775653486175997,https://prod.log.shortbread.aws.dev/1x1.png,550,product-comparison-1_scraping_0,crawler
1775653486169138,https://prod.log.shortbread.aws.dev/1x1.png,551,product-comparison-1_scraping_0,crawler
1775653486326208,https://d2c.aws.amazon.com/csds/collector/v1/events/batch,405,product-comparison-1_scraping_0,crawler
1775653486564569,https://d2c.aws.amazon.com/csds/collector/v1/events/batch,403,product-comparison-1_scraping_0,crawler
1775653486453065,https://d2c.aws.amazon.com/csds/collector/v1/events/batch,404,product-comparison-1_scraping_0,crawler
1775653486778586,https://a0.awsstatic.com/libra-css/images/site/fav/favicon.ico,1557,product-comparison-1_scraping_0,crawler
1775653486320685,https://prod.log.shortbread.aws.dev/1x1.png,551,product-comparison-1_scraping_0,crawler
1775653486792122,https://a0.awsstatic.com/libra-css/images/site/fav/favicon.ico,0,product-comparison-1_scraping_0,crawler
1775653486320939,https://prod.log.shortbread.aws.dev/1x1.png,550,product-comparison-1_scraping_0,crawler
1775653486327082,https://prod.log.shortbread.aws.dev/1x1.png,550,product-comparison-1_scraping_0,crawler
1775653486322197,https://prod.log.shortbread.aws.dev/1x1.png,552,product-comparison-1_scraping_0,crawler
1775653486554245,https://eu-west-2.prod.pl.panorama.console.api.aws/panoramaroute,174,product-comparison-1_scraping_0,crawler
1775653486326815,https://prod.log.shortbread.aws.dev/1x1.png,551,product-comparison-1_scraping_0,crawler
1775653486505028,https://aws.amazon.com/api/dirs/items/search,1666,product-comparison-1_scraping_0,crawler
1775653486531286,https://d2c.aws.amazon.com/csds/collector/v1/events/batch,0,product-comparison-1_scraping_0,crawler
1775653486505379,https://aws.amazon.com/api/dirs/items/search,4068,product-comparison-1_scraping_0,crawler
1775653486873304,https://a0.awsstatic.com/libra-css/fonts/amazon-ember-mono/AmazonEmberMono_Rg.woff2,35574,product-comparison-1_scraping_0,crawler
1775653486691901,https://d2c.aws.amazon.com/csds/collector/v1/events/batch,403,product-comparison-1_scraping_0,crawler
1775653486412612,https://d2c.aws.amazon.com/csds/collector/v1/events/batch,403,product-comparison-1_scraping_0,crawler
1775653486327323,https://d2c.aws.amazon.com/csds/collector/v1/events/batch,404,product-comparison-1_scraping_0,crawler
1775653486483171,https://d2c.aws.amazon.com/csds/collector/v1/events/batch,404,product-comparison-1_scraping_0,crawler
1775653486489439,https://prod.log.shortbread.aws.dev/1x1.png,552,product-comparison-1_scraping_0,crawler
1775653486531091,https://d2c.aws.amazon.com/csds/collector/v1/events/batch,403,product-comparison-1_scraping_0,crawler
1775653486538808,https://d2c.aws.amazon.com/csds/collector/v1/events/batch,403,product-comparison-1_scraping_0,crawler
1775653486484684,https://prod.log.shortbread.aws.dev/1x1.png,552,product-comparison-1_scraping_0,crawler
1775653486538176,https://infra-api.us-east-1.prod.mrc-sunrise.marketing.aws.dev/custom-metric,275,product-comparison-1_scraping_0,crawler
1775653486739592,https://d2c.aws.amazon.com/csds/collector/v1/events/batch,404,product-comparison-1_scraping_0,crawler
1775653487105012,https://d2c.aws.amazon.com/csds/collector/v1/events/batch,403,product-comparison-1_scraping_0,crawler
1775653486976971,https://d2c.aws.amazon.com/csds/collector/v1/events/batch,404,product-comparison-1_scraping_0,crawler
1775653487835352,"https://amazonwebservices.d2.sc.omtrdc.net/b/ss/awsamazonallprod1,awsamazonallprodcopy1,awsamazonallprodcopy2/1/JS-2.22.0/s24666283782222",183,product-comparison-1_scraping_0,crawler
1775653489260596,https://uhf.microsoft.com/images/microsoft/RE1Mu3b.png,4321,product-comparison-1_scraping_0,crawler
1775653489248379,https://www.microsoft.com/onerfstatics/marketingsites-neu-prod/west-european/shell/_scrf/css/themes=default.device=uplevel_web_pc/63-57d110/c9-be0100/a6-e969ef/43-9f2e7c/82-8b5456/a0-5d3913/4f-460e79/ae-f1ac0c,23618,product-comparison-1_scraping_0,crawler
1775653487929655,https://azure.microsoft.com/en-us/pricing/details/virtual-machines/linux/,45648,product-comparison-1_scraping_0,crawler
1775653489260428,https://www.microsoft.com/onerfstatics/marketingsites-neu-prod/shell/_scrf/js/themes=default/54-af9f9f/fb-2be034/21-f9d187/b0-50721e/d8-97d509/40-0bd7f9/ea-f1669e/9d-c6ea39/62-a72447/3e-a4ee50/7c-0bd6a1/60-37309a/db-bc0148/dc-7e9864/6d-c07ea1/6f-dafe8c/f6-aa5278/e6-5f3533/6d-1e7ed0/b7-cadaa7/62-2741f0/ca-40b7b0/4e-ee3a55/3e-f5c39b/c3-6454d7/f9-7592d3/d0-e64f3e/92-10345d/79-499886/7e-cda2d3/e7-1fe854/66-9d711a/38-b93a9e/de-884374/1f-100dea/33-abe4df/8f-61bee0,38005,product-comparison-1_scraping_0,crawler
1775653489248711,https://azure.microsoft.com/cdn-classic/cvt-fe9fa44a70d0a282f8cc08e2a759a4ea3bb1157e116d5da8abbc482a8d3f9fb8/dest/bundles/core.css,67583,product-comparison-1_scraping_0,crawler
1775653489260503,https://azure.microsoft.com/cdn-classic/cvt-fe9fa44a70d0a282f8cc08e2a759a4ea3bb1157e116d5da8abbc482a8d3f9fb8/dest/bundles/header.js,3740,product-comparison-1_scraping_0,crawler
