timestamp_us,cache_key,object_size_bytes,session_id,agent_type
1775654114547917,https://gdpr-info.eu/,20065,regulatory-lookup-1_scraping_0,crawler
1775654114712906,https://gdpr-info.eu/wp-content/plugins/solidsales-search-plugin/assets/styles/style.css,203,regulatory-lookup-1_scraping_0,crawler
1775654114712654,https://gdpr-info.eu/wp-content/cache/min/1/wp-content/plugins/widget-logic/block_widget/css/widget.css,313,regulatory-lookup-1_scraping_0,crawler
1775654114712609,https://gdpr-info.eu/wp-includes/css/dist/block-library/style.min.css,16313,regulatory-lookup-1_scraping_0,crawler
1775654114712704,https://gdpr-info.eu/wp-content/cache/min/1/wp-content/themes/twentyfifteen/style.css,11402,regulatory-lookup-1_scraping_0,crawler
1775654114712746,https://gdpr-info.eu/wp-content/cache/min/1/wp-content/themes/twentyfifteen-child/style.css,18378,regulatory-lookup-1_scraping_0,crawler
1775654114712816,https://gdpr-info.eu/wp-content/cache/min/1/wp-content/themes/twentyfifteen/genericons/genericons.css,16375,regulatory-lookup-1_scraping_0,crawler
1775654114712854,https://gdpr-info.eu/wp-content/cache/min/1/wp-content/themes/twentyfifteen/css/blocks.css,2180,regulatory-lookup-1_scraping_0,crawler
1775654114712937,https://gdpr-info.eu/wp-content/cache/min/1/wp-content/plugins/tablepress/css/build/default.css,1990,regulatory-lookup-1_scraping_0,crawler
1775654114712972,https://gdpr-info.eu/wp-content/plugins/gd-rating-system/css/rating/grid.min.css,760,regulatory-lookup-1_scraping_0,crawler
1775654114713009,https://gdpr-info.eu/wp-content/plugins/gd-rating-system/css/rating/core.min.css,1115,regulatory-lookup-1_scraping_0,crawler
1775654114713046,https://gdpr-info.eu/wp-content/plugins/gd-rating-system/css/methods/stars.min.css,1222,regulatory-lookup-1_scraping_0,crawler
1775654114713078,https://gdpr-info.eu/wp-content/cache/min/1/wp-content/plugins/gd-rating-system/css/fonts/default.min.css,856,regulatory-lookup-1_scraping_0,crawler
1775654114713120,https://gdpr-info.eu/wp-content/cache/min/1/wp-includes/js/thickbox/thickbox.css,1093,regulatory-lookup-1_scraping_0,crawler
1775654114712782,https://gdpr-info.eu/wp-content/cache/min/1/wp-includes/css/dashicons.min.css,36031,regulatory-lookup-1_scraping_0,crawler
1775654114712564,https://gdpr-info.eu/wp-content/themes/twentyfifteen-child/img/logo-intersoft-consulting.png,15087,regulatory-lookup-1_scraping_0,crawler
1775654114712355,https://gdpr-info.eu/wp-content/themes/twentyfifteen-child/src/fonts/Roboto/RobotoSlab-Medium.ttf,173793,regulatory-lookup-1_scraping_0,crawler
1775654114713221,https://gdpr-info.eu/wp-content/plugins/gd-rating-system/js/rating/events.min.js,797,regulatory-lookup-1_scraping_0,crawler
1775654114713194,https://gdpr-info.eu/wp-includes/js/jquery/jquery-migrate.min.js,5227,regulatory-lookup-1_scraping_0,crawler
1775654114723630,https://gdpr-info.eu/wp-content/themes/twentyfifteen-child/js/jquery.scrollUp.min.js,1105,regulatory-lookup-1_scraping_0,crawler
1775654114723697,https://gdpr-info.eu/wp-content/plugins/solidsales-search-plugin/assets/javascript/build/searchwp-live-search.min.js,4513,regulatory-lookup-1_scraping_0,crawler
1775654114713155,https://gdpr-info.eu/wp-includes/js/jquery/jquery.min.js,31658,regulatory-lookup-1_scraping_0,crawler
1775654114712514,https://gdpr-info.eu/wp-content/themes/twentyfifteen-child/src/fonts/Roboto/RobotoSlab-Regular.ttf,173113,regulatory-lookup-1_scraping_0,crawler
1775654114713276,https://gdpr-info.eu/wp-content/themes/twentyfifteen-child/img/DE-flagge.svg,430,regulatory-lookup-1_scraping_0,crawler
