timestamp_us,cache_key,object_size_bytes,session_id,agent_type
1775443082111072,https://a0.awsstatic.com/awsm-core/0.1.7/bundle/head.css,1490,product-comparison-1_scraping_0,crawler
1775443082110914,https://a0.awsstatic.com/libra-css/css/1.0.509/style-awsm-base.css,11694,product-comparison-1_scraping_0,crawler
1775443082111379,https://a0.awsstatic.com/awsm-core/0.1.7/bundle/gdeps.js,31472,product-comparison-1_scraping_0,crawler
1775443082111170,https://a0.awsstatic.com/eb-csr/2.0.16/polyfills/es-module-shims/es-module-shims.js,17662,product-comparison-1_scraping_0,crawler
1775443081800199,https://aws.amazon.com/ec2/instance-types/,42747,product-comparison-1_scraping_0,crawler
1775443082206380,https://a0.awsstatic.com/eb-csr/2.0.16/orchestrate.css,431,product-comparison-1_scraping_0,crawler
1775443082206228,https://a0.awsstatic.com/awsm-core/0.1.7/bundle/head.js,22205,product-comparison-1_scraping_0,crawler
1775443082206317,https://a0.awsstatic.com/awsm-core/0.1.7/bundle/munchkin.min.js,5093,product-comparison-1_scraping_0,crawler
1775443082206538,https://a0.awsstatic.com/s_code/js/3.0/awshome_s_code.js,108338,product-comparison-1_scraping_0,crawler
1775443082206437,https://a0.awsstatic.com/eb-csr/2.0.16/orchestrate.js,62716,product-comparison-1_scraping_0,crawler
1775443082236809,https://a0.awsstatic.com/awsmcc/1.0.1/bundle/index.js,84136,product-comparison-1_scraping_0,crawler
1775443082256281,https://a0.awsstatic.com/eb-csr/2.0.16/react/react.js,972,product-comparison-1_scraping_0,crawler
1775443082256314,https://a0.awsstatic.com/eb-csr/2.0.16/react/react-dom.js,1157,product-comparison-1_scraping_0,crawler
1775443082253652,https://a0.awsstatic.com/target/1.0.127/aws-target-mediator.js,102028,product-comparison-1_scraping_0,crawler
1775443082271340,https://a0.awsstatic.com/eb-csr/2.0.16/react/react.production.min.js,2966,product-comparison-1_scraping_0,crawler
1775443082271298,https://a0.awsstatic.com/eb-csr/2.0.16/react/_commonjsHelpers.js,604,product-comparison-1_scraping_0,crawler
1775443082271420,https://a0.awsstatic.com/eb-csr/2.0.16/react/index2.js,619,product-comparison-1_scraping_0,crawler
1775443082271397,https://a0.awsstatic.com/eb-csr/2.0.16/react/react-dom.production.min.js,38468,product-comparison-1_scraping_0,crawler
1775443082206495,https://d0.m.awsstatic.com/awsm-acslibs/1.0/bundle/index.js,88678,product-comparison-1_scraping_0,crawler
