timestamp_us,cache_key,object_size_bytes,session_id,agent_type
1775654299415275,https://www.homegate.ch/en,1909,real-estate-1_scraping_0,crawler
1775654299474957,https://ct.captcha-delivery.com/i.js,16063,real-estate-1_scraping_0,crawler
1775654299475143,https://static.cloudflareinsights.com/beacon.min.js/vcd15cbe7772f49c399c6a5babf22c1241717689176015,7065,real-estate-1_scraping_0,crawler
1775654299631794,https://www.homegate.ch/cdn-cgi/challenge-platform/h/b/scripts/jsd/625261456364/main.js,11673,real-estate-1_scraping_0,crawler
1775654299714120,https://www.homegate.ch/cdn-cgi/challenge-platform/h/b/jsd/oneshot/625261456364/0.6338329335988508:1775653741:b8LghffSKe40F2WXV1jHuX2ORGNHnjS41MJoA6s7wwY/9e918eab9bbd3a89,831,real-estate-1_scraping_0,crawler
1775654299935006,https://www.homegate.ch/cdn-cgi/rum,141,real-estate-1_scraping_0,crawler
1775654299935595,https://www.homegate.ch/favicon.ico,2556,real-estate-1_scraping_0,crawler
1775654308738210,https://www.immoscout24.ch/en,1920,real-estate-1_scraping_0,crawler
1775654308866768,https://ct.captcha-delivery.com/i.js,16063,real-estate-1_scraping_0,crawler
1775654308867353,https://static.cloudflareinsights.com/beacon.min.js/vcd15cbe7772f49c399c6a5babf22c1241717689176015,7065,real-estate-1_scraping_0,crawler
1775654308995897,https://www.immoscout24.ch/cdn-cgi/challenge-platform/h/b/scripts/jsd/625261456364/main.js,13371,real-estate-1_scraping_0,crawler
1775654309079139,https://www.immoscout24.ch/cdn-cgi/challenge-platform/h/b/jsd/oneshot/625261456364/0.9005241081841177:1775650436:PrB1pDBEz5CGJ6muHeH1RbcMoWzIR82X6uaXXco8NB4/9e918ee5dfae5183,841,real-estate-1_scraping_0,crawler
1775654309192577,https://www.immoscout24.ch/cdn-cgi/rum,143,real-estate-1_scraping_0,crawler
1775654309193729,https://www.immoscout24.ch/favicon.ico,658,real-estate-1_scraping_0,crawler
1775654299543042,https://geo.captcha-delivery.com/interstitial/,171,real-estate-1_scraping_0,crawler
1775654308937018,https://geo.captcha-delivery.com/interstitial/,171,real-estate-1_scraping_0,crawler
1775654318972971,https://www.immoscout24.ch/en,1954,real-estate-1_scraping_1,crawler
1775654319058004,https://ct.captcha-delivery.com/i.js,16063,real-estate-1_scraping_1,crawler
1775654319058202,https://static.cloudflareinsights.com/beacon.min.js/vcd15cbe7772f49c399c6a5babf22c1241717689176015,7065,real-estate-1_scraping_1,crawler
1775654319226923,https://www.immoscout24.ch/cdn-cgi/challenge-platform/h/b/scripts/jsd/625261456364/main.js,13161,real-estate-1_scraping_1,crawler
1775654319395062,https://www.immoscout24.ch/cdn-cgi/challenge-platform/h/b/jsd/oneshot/625261456364/0.6338329335988508:1775653741:b8LghffSKe40F2WXV1jHuX2ORGNHnjS41MJoA6s7wwY/9e918f25dc1c3a89,839,real-estate-1_scraping_1,crawler
1775654319589720,https://www.immoscout24.ch/cdn-cgi/rum,143,real-estate-1_scraping_1,crawler
1775654319590917,https://www.immoscout24.ch/favicon.ico,666,real-estate-1_scraping_1,crawler
1775654328252693,https://www.homegate.ch/en,1927,real-estate-1_scraping_1,crawler
1775654328371997,https://ct.captcha-delivery.com/i.js,16064,real-estate-1_scraping_1,crawler
1775654328372414,https://static.cloudflareinsights.com/beacon.min.js/vcd15cbe7772f49c399c6a5babf22c1241717689176015,7065,real-estate-1_scraping_1,crawler
1775654328549698,https://www.homegate.ch/cdn-cgi/challenge-platform/h/b/scripts/jsd/625261456364/main.js,12713,real-estate-1_scraping_1,crawler
1775654328677434,https://www.homegate.ch/cdn-cgi/rum,141,real-estate-1_scraping_1,crawler
1775654328678868,https://www.homegate.ch/favicon.ico,2551,real-estate-1_scraping_1,crawler
1775654328660146,https://www.homegate.ch/cdn-cgi/challenge-platform/h/b/jsd/oneshot/625261456364/0.6338329335988508:1775653741:b8LghffSKe40F2WXV1jHuX2ORGNHnjS41MJoA6s7wwY/9e918f5fdb624c51,839,real-estate-1_scraping_1,crawler
1775654319127983,https://geo.captcha-delivery.com/interstitial/,171,real-estate-1_scraping_1,crawler
1775654328461535,https://geo.captcha-delivery.com/interstitial/,171,real-estate-1_scraping_1,crawler
1775654338428102,https://www.immoscout24.ch/en,1927,real-estate-1_scraping_2,crawler
1775654338506726,https://ct.captcha-delivery.com/i.js,16063,real-estate-1_scraping_2,crawler
1775654338506954,https://static.cloudflareinsights.com/beacon.min.js/vcd15cbe7772f49c399c6a5babf22c1241717689176015,7065,real-estate-1_scraping_2,crawler
1775654338737799,https://www.immoscout24.ch/cdn-cgi/challenge-platform/h/b/scripts/jsd/625261456364/main.js,13161,real-estate-1_scraping_2,crawler
1775654338850364,https://www.immoscout24.ch/cdn-cgi/challenge-platform/h/b/jsd/oneshot/625261456364/0.6338329335988508:1775653741:b8LghffSKe40F2WXV1jHuX2ORGNHnjS41MJoA6s7wwY/9e918f9f6ddabdd8,844,real-estate-1_scraping_2,crawler
1775654339039441,https://www.immoscout24.ch/cdn-cgi/rum,143,real-estate-1_scraping_2,crawler
1775654339040800,https://www.immoscout24.ch/favicon.ico,665,real-estate-1_scraping_2,crawler
1775654340311892,https://www.homegate.ch/en,1925,real-estate-1_scraping_2,crawler
1775654340389789,https://ct.captcha-delivery.com/i.js,16065,real-estate-1_scraping_2,crawler
1775654340390072,https://static.cloudflareinsights.com/beacon.min.js/vcd15cbe7772f49c399c6a5babf22c1241717689176015,7065,real-estate-1_scraping_2,crawler
1775654340550705,https://www.homegate.ch/cdn-cgi/challenge-platform/h/b/scripts/jsd/625261456364/main.js,12966,real-estate-1_scraping_2,crawler
1775654340656111,https://www.homegate.ch/cdn-cgi/challenge-platform/h/b/jsd/oneshot/625261456364/0.6338329335988508:1775653741:b8LghffSKe40F2WXV1jHuX2ORGNHnjS41MJoA6s7wwY/9e918fab385fed44,831,real-estate-1_scraping_2,crawler
1775654340733780,https://www.homegate.ch/cdn-cgi/rum,141,real-estate-1_scraping_2,crawler
1775654340735286,https://www.homegate.ch/favicon.ico,2549,real-estate-1_scraping_2,crawler
1775654338568606,https://geo.captcha-delivery.com/interstitial/,171,real-estate-1_scraping_2,crawler
1775654340454276,https://geo.captcha-delivery.com/interstitial/,171,real-estate-1_scraping_2,crawler
1775654342779394,https://www.immoscout24.ch/en,1913,real-estate-1_scraping_3,crawler
1775654342842070,https://ct.captcha-delivery.com/i.js,16064,real-estate-1_scraping_3,crawler
1775654342842239,https://static.cloudflareinsights.com/beacon.min.js/vcd15cbe7772f49c399c6a5babf22c1241717689176015,7065,real-estate-1_scraping_3,crawler
1775654343077445,https://www.immoscout24.ch/cdn-cgi/challenge-platform/h/b/scripts/jsd/625261456364/main.js,12561,real-estate-1_scraping_3,crawler
1775654343187616,https://www.immoscout24.ch/cdn-cgi/challenge-platform/h/b/jsd/oneshot/625261456364/0.9005241081841177:1775650436:PrB1pDBEz5CGJ6muHeH1RbcMoWzIR82X6uaXXco8NB4/9e918fba9957ed58,843,real-estate-1_scraping_3,crawler
1775654343374299,https://www.immoscout24.ch/cdn-cgi/rum,143,real-estate-1_scraping_3,crawler
1775654343374517,https://www.immoscout24.ch/favicon.ico,665,real-estate-1_scraping_3,crawler
1775654344678247,https://www.homegate.ch/en,1915,real-estate-1_scraping_3,crawler
1775654344758695,https://ct.captcha-delivery.com/i.js,16062,real-estate-1_scraping_3,crawler
1775654344759153,https://static.cloudflareinsights.com/beacon.min.js/vcd15cbe7772f49c399c6a5babf22c1241717689176015,7065,real-estate-1_scraping_3,crawler
1775654344899679,https://www.homegate.ch/cdn-cgi/challenge-platform/h/b/scripts/jsd/625261456364/main.js,12143,real-estate-1_scraping_3,crawler
1775654345062552,https://www.homegate.ch/cdn-cgi/challenge-platform/h/b/jsd/oneshot/625261456364/0.9005241081841177:1775650436:PrB1pDBEz5CGJ6muHeH1RbcMoWzIR82X6uaXXco8NB4/9e918fc67b0b0e25,838,real-estate-1_scraping_3,crawler
1775654345163111,https://www.homegate.ch/cdn-cgi/rum,141,real-estate-1_scraping_3,crawler
1775654345164383,https://www.homegate.ch/favicon.ico,2549,real-estate-1_scraping_3,crawler
1775654342996021,https://geo.captcha-delivery.com/interstitial/,171,real-estate-1_scraping_3,crawler
1775654344822178,https://geo.captcha-delivery.com/interstitial/,171,real-estate-1_scraping_3,crawler
1775654347300292,https://www.immoscout24.ch/en,1922,real-estate-1_scraping_4,crawler
1775654347377156,https://ct.captcha-delivery.com/i.js,16065,real-estate-1_scraping_4,crawler
1775654347377326,https://static.cloudflareinsights.com/beacon.min.js/vcd15cbe7772f49c399c6a5babf22c1241717689176015,7065,real-estate-1_scraping_4,crawler
